white_elo,black_elo,result,time_control,opening_moves,num_opening_moves,post_opening_acpl,eco_code,opening_name,eco_line_length,avg_elo,rating_group
1772,1580,black,1200+0,e4 e5 Nf3 Nc6 Bc4 Bb4 c3 Be7 O-O Nf6,10,,C50,Italian Game,5,1676,advanced
1595,1635,black,300+0,e4 c5 Bc4 Nc6 d3 g6 Be3 Bg7 c3 d6,10,,B20,Sicilian Defense: Bowdler Attack,3,1615,advanced
1453,1482,white,120+3,g3 e5 Bg2 c6 d3 d6 Nf3 c5 b3 g6,10,,A00,Hungarian Opening,1,1467,intermediate
1283,1300,white,300+0,e4 e5 d4 d5 dxe5 dxe4 Qe2 Qd5 c4 Qxe5,10,,C20,King's Pawn Game: Beyer Gambit,4,1291,novice
1547,1520,white,180+0,e4 e6 Nf3 d5 exd5 Qxd5 Nc3 Qc6 Bb5 Qxb5,10,2148.46,C00,French Defense: Knight Variation,3,1533,intermediate
1640,1755,white,180+0,e4 d5 exd5 c6 dxc6 Nxc6 d3 Bf5 Nc3 Nf6,10,,B01,Scandinavian Defense: Blackburne Gambit,6,1697,advanced
1850,1846,black,1200+0,e4 c5 Bc4 d6 Nf3 a6 a3 e6 d3 Nd7,10,,B20,Sicilian Defense: Bowdler Attack,3,1848,advanced
1707,1695,black,60+0,f4 Nf6 Nh3 d5 g3 Nc6 Bg2 e5 O-O exf4,10,5477.68,A02,Bird Opening,1,1701,advanced
1473,1512,white,900+0,e4 a6 Nf3 h6 Be2 d5 Nc3 d4 Nb1 Bg4,10,,B00,St. George Defense,2,1492,intermediate
1633,1848,white,180+0,e4 e6 d4 d6 Nf3 Be7 Be2 Nf6 O-O O-O,10,2505.96,C00,French Defense: Normal Variation,3,1740,advanced
1426,1470,white,1200+0,d4 d5 e3 Nc6 Nf3 Bg4 Be2 Bxf3 Bxf3 e5,10,,D00,Queen's Pawn Game,3,1448,intermediate
1659,2049,black,300+5,e4 c5 Nf3 Nc6 Bc4 e6 O-O Nf6 Re1 Be7,10,,B30,Sicilian Defense: Old Sicilian,4,1854,advanced
1890,2034,white,300+2,d4 d5 c4 c6 Nc3 e6 Bf4 Bd6 Bxd6 Qxd6,10,,D10,Slav Defense,5,1962,expert
2098,2127,white,180+0,e4 c6 d4 d5 Nd2 dxe4 Nxe4 Nd7 Nf3 Ngf6,10,,B17,Caro-Kann Defense: Karpov Variation,8,2112,expert
1608,1625,black,300+0,e4 e5 Nf3 Nc6 Bc4 Nf6 Ng5 d5 exd5 Nxd5,10,117.19,C57,"Italian Game: Two Knights Defense, Knight Attack, Normal Variation",8,1616,advanced
1285,1373,black,300+8,e4 d5 f3 dxe4 fxe4 e6 a3 Qh4+ g3 Qxe4+,10,,B01,Scandinavian Defense,2,1329,intermediate
1715,1682,white,1200+5,e4 c5 Nf3 d6 h3 g6 Bd3 Bg7 c3 Nf6,10,,B50,Sicilian Defense: Modern Variations,4,1698,advanced
1398,1369,white,60+0,d4 e6 c4 d5 Nf3 dxc4 e3 b5 a4 c6,10,,A40,Horwitz Defense,2,1383,intermediate
2060,2154,white,180+0,d4 Nf6 c4 e6 Nf3 d5 Nc3 c6 Bg5 Nbd7,10,,D37,Queen's Gambit Declined: Three Knights Variation,7,2107,expert
1606,1572,black,60+0,e4 c5 Bc4 e6 Nf3 a6 c3 b5 Bb3 d5,10,17858.08,B20,Sicilian Defense: Bowdler Attack,3,1589,intermediate
1252,1313,black,60+0,c3 e5 d4 exd4 cxd4 Nc6 Nf3 Nf6 Nc3 d5,10,4862.71,A00,Saragossa Opening,1,1282,novice
1628,1555,white,420+0,d4 b6 c4 Bb7 Nf3 Nc6 Nc3 e6 Bg5 Nce7,10,,A40,English Defense,2,1591,intermediate
1929,1985,black,60+0,e4 d5 e5 c6 d4 Bf5 Bd3 Bg6 Ne2 e6,10,,B01,Scandinavian Defense,2,1957,expert
2230,2215,black,60+0,d4 c6 c4 d5 Nc3 Nf6 Nf3 e6 Bg5 Nbd7,10,,A40,Queen's Pawn Game,1,2222,master
1969,1776,black,60+0,e4 e5 d3 d5 Nf3 Bd6 exd5 f5 Be2 Nf6,10,,C20,King's Pawn Game: Leonardis Variation,3,1872,advanced
1869,2246,white,60+0,e4 c5 f4 Nc6 Nf3 Nf6 Bc4 e6 e5 Nd5,10,,B21,Sicilian Defense: McDonnell Attack,3,2057,expert
1602,1714,black,420+0,e4 e6 Nf3 d5 exd5 exd5 d4 Nf6 c3 Bd6,10,,C00,French Defense: Knight Variation,3,1658,advanced
1847,1945,white,420+0,f4 g6 Nf3 Bg7 g3 d6 Bg2 Nf6 O-O O-O,10,4783.78,A02,Bird Opening,1,1896,advanced
1650,1740,white,60+0,e4 e5 Nf3 Nc6 Bb5 Nf6 O-O a6 Ba4 b5,10,,C65,Ruy Lopez: Berlin Defense,7,1695,advanced
1780,2056,black,180+2,e4 e6 f4 d5 e5 c5 Nf3 Nc6 Bb5 Nh6,10,,C00,French Defense: La Bourdonnais Variation,3,1918,expert
1901,1808,black,30+0,g3 d6 Bg2 c6 e3 Bh3 Ne2 Bxg2 Rg1 Bf3,10,,A00,Hungarian Opening,1,1854,advanced
1497,1596,white,600+0,d4 e6 Nf3 Bb4+ c3 Ba5 e3 h6 Ne5 Nf6,10,,A40,Horwitz Defense,2,1546,intermediate
1590,1628,white,180+2,d4 Nf6 e3 g6 Bd3 Bg7 c3 d5 Nf3 O-O,10,,A45,Indian Defense,2,1609,advanced
1688,1860,white,600+0,d4 d5 c4 e6 Nc3 c6 Nf3 h6 e3 Nf6,10,,D31,Semi-Slav Defense: Accelerated Move Order,6,1774,advanced
1681,1968,black,300+0,e4 d6 d4 Nf6 Nc3 Bg4 f3 Bh5 Nge2 e6,10,,B00,Pirc Defense,4,1824,advanced
2291,1571,white,60+0,e4 c5 Ne2 Nc6 g3 Nf6 Bg2 d6 Kf1 g6,10,1979.33,B20,Sicilian Defense: Keres Variation,3,1931,expert
1940,1883,white,60+0,e4 c5 Nc3 d6 f4 Nf6 Nf3 Nc6 Bb5 a6,10,3249.69,B23,Sicilian Defense: Closed,3,1911,expert
1499,1334,white,300+0,e4 d5 exd5 Qxd5 Nc3 Qe5+ Be2 Bf5 Nf3 Qf6,10,,B01,Scandinavian Defense: Mieses-Kotroc Variation,4,1416,intermediate
1768,1918,black,480+0,d4 g6 Nf3 Bg7 g3 c5 c3 cxd4 Nxd4 Nc6,10,,A40,Queen's Pawn Game: Modern Defense,2,1843,advanced
1551,1640,black,60+2,d4 d5 c4 c6 e3 Nf6 cxd5 cxd5 Nf3 Bf5,10,,D10,Slav Defense,4,1595,intermediate
2041,1724,white,300+0,e4 c6 d4 d5 exd5 cxd5 Nf3 Nc6 Ne5 Nxe5,10,,B13,Caro-Kann Defense: Exchange Variation,8,1882,advanced
1455,1413,black,180+0,e4 e6 d4 a6 d5 exd5 exd5 Nf6 Qe2+ Qe7,10,,C00,French Defense: St. George Defense,4,1434,intermediate
1813,1623,black,300+0,e4 e5 Nf3 Nf6 Nc3 Nc6 Bc4 Nxe4 Nd5 Bc5,10,,C42,Petrov's Defense: Three Knights Game,5,1718,advanced
1405,1237,black,600+0,d4 d5 c4 dxc4 e3 Nf6 Nc3 e5 Nf3 Nc6,10,,D20,Queen's Gambit Accepted: Old Variation,5,1321,intermediate
2650,2541,white,60+0,e4 d5 exd5 Qxd5 Nc3 Qa5 Nf3 Nf6 d4 c6,10,35.03,B01,Scandinavian Defense: Main Line,6,2595,master
1831,1194,white,300+0,d4 d6 e3 Nc6 f4 Bf5 Nf3 e6 Bb5 a6,10,,A41,Queen's Pawn Game,2,1512,intermediate
1606,1913,black,300+0,e4 e5 Nc3 Nc6 Bb5 d6 d3 h6 f4 Nf6,10,,C25,Vienna Game: Max Lange Defense,4,1759,advanced
2221,2100,white,180+0,d4 Nf6 c4 e6 Nc3 Bb4 Nf3 b6 Bg5 Bb7,10,,E21,Nimzo-Indian Defense: Three Knights Variation,7,2160,expert
1799,1386,black,300+0,e4 e5 f4 d5 exd5 Qxd5 Nc3 Qd8 fxe5 Nc6,10,,C31,King's Gambit Declined: Falkbeer Countergambit Accepted,5,1592,intermediate
1712,1728,white,-,c4 Nf6 Nc3 e5 g3 Bc5 Bg2 O-O e3 a6,10,,A16,"English Opening: Anglo-Indian Defense, Queen's Knight Variation",3,1720,advanced
1911,1836,white,180+0,d4 d5 c4 c6 Nc3 Nf6 Nf3 Qb6 e3 e6,10,,D10,Slav Defense,5,1873,advanced
1439,1620,white,240+5,d4 d5 c4 e6 Bf4 c6 e3 Bb4+ Nc3 Qa5,10,,D30,Queen's Gambit Declined,4,1529,intermediate
1129,1813,black,300+4,d3 g6 e4 Bg7 g3 d6 Nc3 Nf6 b3 O-O,10,,A00,Mieses Opening,1,1471,intermediate
1493,1280,draw,900+0,e4 e5 Nc3 d6 Nf3 Nf6 Bb5+ Bd7 d3 a6,10,70.22,C25,Vienna Game,3,1386,intermediate
1547,1242,white,1500+5,e4 e5 Nc3 Bb4 d3 Nf6 Bd2 O-O Nf3 d6,10,,C25,Vienna Game,3,1394,intermediate
1978,2013,black,180+0,d4 Nf6 Bf4 c5 e3 g6 c3 Bg7 Bd3 O-O,10,,A45,Indian Defense: Accelerated London System,3,1995,expert
2003,1940,white,180+0,d4 Nf6 c4 e6 g3 c5 d5 exd5 cxd5 d6,10,,E00,Catalan Opening,5,1971,expert
1937,2020,draw,900+0,d4 c6 e4 d6 Nc3 g6 Nf3 Bg7 Be3 Nf6,10,,A40,Queen's Pawn Game,1,1978,expert
1695,1680,black,480+0,f3 e5 e4 Nc6 Bc4 a6 Ne2 d6 O-O g5,10,,A00,Barnes Opening,1,1687,advanced
1586,1474,white,120+0,d4 e6 c4 a6 Nc3 d6 Nf3 Bd7 e3 h6,10,10018.1,A40,Horwitz Defense,2,1530,intermediate
1927,1882,white,60+0,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 g6 Nxc6 dxc6,10,,B34,"Sicilian Defense: Accelerated Dragon, Exchange Variation",9,1904,expert
1447,1446,black,300+0,e4 e5 d4 exd4 c3 dxc3 Bc4 Nf6 Nxc3 Nc6,10,,C21,Danish Gambit Accepted,6,1446,intermediate
1278,1553,black,300+3,e4 e5 d3 Nf6 h3 Nc6 a3 Bc5 Nf3 O-O,10,,C20,King's Pawn Game: Leonardis Variation,3,1415,intermediate
1500,1536,white,300+0,d4 d5 c4 dxc4 e4 e6 Bxc4 Nc6 Nf3 Bb4+,10,,D20,Queen's Gambit Accepted: Saduleto Variation,5,1518,intermediate
1184,1312,black,300+0,e4 e5 Nf3 d6 d4 exd4 Qxd4 Nc6 Bb5 Bd7,10,,C41,Philidor Defense: Exchange Variation,6,1248,novice
1482,1521,white,1500+0,e4 e5 Nf3 d5 Nxe5 dxe4 d4 Bd6 Bf4 Bxe5,10,2855.47,C40,Elephant Gambit,4,1501,intermediate
1740,1777,black,300+0,d4 d5 c4 dxc4 Nc3 e5 d5 Nf6 e4 Bb4,10,,D20,Queen's Gambit Accepted,4,1758,advanced
1564,1566,black,300+3,e4 c5 Nf3 e6 Bc4 Nc6 d3 Nf6 Bf4 Be7,10,1855.2,B40,Sicilian Defense: French Variation,4,1565,intermediate
2087,2120,white,30+0,e4 e5 Nf3 Nf6 Bc4 d5 exd5 e4 Ne5 Bd6,10,2981.15,C42,Petrov's Defense: Italian Variation,5,2103,expert
1212,1108,white,300+0,d4 d5 Bf4 e6 Nc3 Nc6 Nb5 e5 Bg3 a6,10,,D00,Queen's Pawn Game: Accelerated London System,3,1160,novice
2364,2142,draw,180+0,d4 Nf6 c4 c5 d5 e6 Nc3 exd5 cxd5 d6,10,,A60,Benoni Defense: Modern Variation,6,2253,master
1422,1483,white,180+0,d3 g6 e4 Bg7 Qf3 b6 d4 c6 Bc4 Bb7,10,,A00,Mieses Opening,1,1452,intermediate
1812,1845,white,300+5,f4 g6 d4 Bg7 c3 e6 e3 f5 Nf3 d5,10,,A02,Bird Opening,1,1828,advanced
1142,1459,black,420+0,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 Nf6 Nxc6 bxc6,10,1987.36,B33,Sicilian Defense: Open,8,1300,intermediate
1850,1851,white,120+0,e4 c5 Nf3 g6 Nc3 Bg7 d4 cxd4 Nxd4 Nc6,10,,B27,Sicilian Defense: Hyperaccelerated Dragon,4,1850,advanced
1865,1710,white,600+0,e4 e5 Bc4 Nf6 Nf3 Bc5 Nxe5 O-O Nxf7 Rxf7,10,,C24,Bishop's Opening: Berlin Defense,4,1787,advanced
1506,1293,white,60+0,e4 e5 Bc4 Nf6 Bxf7+ Kxf7 Nf3 Bd6 c3 Kf8,10,,C24,Bishop's Opening: Berlin Defense,4,1399,intermediate
2113,1831,white,0+4,Nf3 d6 d4 e5 dxe5 Bg4 Bf4 Nc6 exd6 Qf6,10,,A04,Zukertort Opening: Vos Gambit,4,1972,expert
1266,1339,draw,600+0,e4 e5 Nf3 d6 d4 exd4 Qxd4 Nf6 Bg5 h6,10,,C41,Philidor Defense: Exchange Variation,6,1302,intermediate
1488,1734,white,120+0,e3 g6 d3 Bg7 f3 d6 e4 c6 c3 Nd7,10,,A00,Van't Kruijs Opening,1,1611,advanced
1500,1670,black,60+0,c4 c5 Qa4 e6 Nf3 Nf6 g3 Nc6 Nc3 Be7,10,,A30,English Opening: Symmetrical Variation,2,1585,intermediate
1543,1661,black,300+0,b4 e5 Bb2 d6 c4 Nf6 e3 Be7 Nf3 Bg4,10,,A00,Polish Opening: Czech Defense,4,1602,advanced
1473,1450,white,600+0,d4 d5 Nc3 Nf6 Bg5 e6 a3 Nc6 e3 e5,10,,D00,Queen's Pawn Game: Chigorin Variation,3,1461,intermediate
1763,1764,white,180+0,e4 d5 exd5 Qxd5 Nc3 Qd8 Bc4 Nf6 d3 e6,10,,B01,Scandinavian Defense: Valencian Variation,6,1763,advanced
1760,1811,white,600+0,e4 e5 Bc4 Nf6 Nf3 Nc6 Ng5 d5 exd5 Na5,10,,C24,Bishop's Opening: Berlin Defense,4,1785,advanced
1707,1592,white,180+0,e4 d5 exd5 Qxd5 Nc3 Qe5+ Be2 Bg4 d4 Bxe2,10,,B01,Scandinavian Defense: Mieses-Kotroc Variation,4,1649,advanced
1239,1224,black,600+0,g3 e5 d4 exd4 Qxd4 f6 Qe3+ Be7 Qd2 d5,10,,A00,Hungarian Opening,1,1231,novice
1739,1771,black,60+0,e4 e6 d4 d5 e5 c5 c3 Nc6 Bd3 Qb6,10,,C02,French Defense: Advance Variation,8,1755,advanced
1997,1958,white,60+0,d4 d5 c4 c6 Nc3 dxc4 Nf3 a6 a4 Nf6,10,,D10,Slav Defense,6,1977,expert
1614,1784,black,60+0,d4 d5 c4 c6 cxd5 cxd5 Nc3 f6 Nf3 e5,10,,D10,Slav Defense: Exchange Variation,5,1699,advanced
1815,1618,black,360+0,e4 e5 g3 Nf6 Bg2 Bc5 h3 O-O Ne2 b6,10,,C20,King's Pawn Game,2,1716,advanced
1894,1850,black,60+0,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 Nf6 Nc3 e5,10,,B33,Sicilian Defense: Lasker-Pelikan Variation,10,1872,advanced
2511,1660,white,60+0,d4 d5 c3 e6 Nf3 Nf6 Bf4 Bd6 Bg3 Bxg3,10,,D00,Queen's Pawn Game,2,2085,expert
1377,1670,black,60+0,Nf3 c6 h4 d5 d4 Bg4 c4 e5 Nc3 e4,10,,A04,Zukertort Opening: Slav Invitation,2,1523,intermediate
1407,1985,black,60+0,e4 d6 Bc4 Nf6 Qf3 g6 d3 Nc6 Bg5 Nd4,10,,B00,Pirc Defense,2,1696,advanced
1846,1910,black,600+0,e4 d5 exd5 Nf6 c4 e6 dxe6 Nc6 exf7+ Kxf7,10,331.31,B01,Scandinavian Defense: Icelandic-Palme Gambit,6,1878,advanced
1903,2130,black,60+0,d4 f5 Bf4 Nf6 Nf3 d6 e3 g6 c3 Bg7,10,,A80,Dutch Defense,2,2016,expert
1919,1757,black,30+0,d4 b6 c4 Bb7 Nc3 d6 e3 Nd7 f4 e6,10,,A40,English Defense,2,1838,advanced
1610,1714,black,180+0,d4 d5 e3 g6 Nf3 Bg7 Bb5+ c6 Be2 Nf6,10,,D00,Queen's Pawn Game,3,1662,advanced
2407,2177,white,180+2,e4 c5 Nf3 e6 d4 cxd4 Nxd4 a6 Nc3 Qc7,10,,B43,"Sicilian Defense: Kan Variation, Knight Variation",9,2292,master
1294,1329,white,300+0,e4 e5 Nf3 Nf6 Nc3 Bd6 Bc4 h6 d4 exd4,10,,C42,Petrov's Defense: Three Knights Game,5,1311,intermediate
1957,1719,white,30+0,Nf3 e5 d3 f5 Bg5 Be7 Bxe7 Qxe7 e4 f4,10,,A04,Zukertort Opening: Ross Gambit,2,1838,advanced
1709,1572,white,60+0,e4 e5 Nf3 d6 Bc4 Be6 O-O Bxc4 Re1 Nf6,10,,C41,Philidor Defense,5,1640,advanced
1805,1920,black,180+2,Nf3 d5 d4 Nf6 e3 Bg4 Be2 e6 Nbd2 c5,10,,A06,Zukertort Opening,2,1862,advanced
1331,1729,black,60+0,e4 Nf6 Nf3 Nxe4 Qe2 d5 c4 Nc6 cxd5 Qxd5,10,,B02,Alekhine Defense,2,1530,intermediate
1592,1794,black,300+0,e4 e5 Nf3 Nc6 d4 exd4 Nxd4 Bc5 Nb3 Bb6,10,,C45,Scotch Game: Potter Variation,9,1693,advanced
1529,1405,white,300+4,d4 Nf6 Bf4 d5 e3 c6 c4 Bf5 Nc3 dxc4,10,44.47,A45,Indian Defense: Accelerated London System,3,1467,intermediate
1876,1703,white,60+0,c4 e5 Nc3 Nf6 d3 c5 g3 Nc6 Bg2 Be7,10,,A22,"English Opening: King's English Variation, Two Knights Variation",4,1789,advanced
2095,2064,black,180+0,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 Nf6 Nc3 e5,10,,B33,Sicilian Defense: Lasker-Pelikan Variation,10,2079,expert
1621,1664,black,300+0,e4 c5 Nf3 d6 Bc4 e6 e5 d5 Bb5+ Bd7,10,,B50,Sicilian Defense: Modern Variations,4,1642,advanced
1814,1718,black,180+0,e4 c5 Nc3 Nc6 d3 e5 g3 g6 Bg2 Bg7,10,,B23,"Sicilian Defense: Closed, Traditional",4,1766,advanced
1586,1596,white,900+10,d4 d5 Bf4 f6 e3 e5 dxe5 fxe5 Qh5+ g6,10,,D00,Queen's Pawn Game: Accelerated London System,3,1591,intermediate
1624,2256,black,180+0,e4 c5 d4 cxd4 c3 dxc3 Nxc3 a6 f4 e6,10,,B21,Sicilian Defense: Smith-Morra Gambit Accepted,6,1940,expert
1875,1788,white,180+0,d4 Nf6 c4 e6 Nf3 c6 Nc3 d5 Bg5 Nbd7,10,,E10,Indian Defense: Anti-Nimzo-Indian,5,1831,advanced
1868,1615,white,120+1,c4 Nf6 Nc3 e5 Nf3 Nc6 d4 exd4 Nxd4 Bc5,10,,A16,"English Opening: Anglo-Indian Defense, Queen's Knight Variation",3,1741,advanced
1707,1729,white,0+1,e4 e5 d4 exd4 Qxd4 Nc6 Qe3 Nf6 Nc3 Be7,10,,C22,Center Game: Berger Variation,8,1718,advanced
1830,1646,black,180+1,d4 Nf6 c4 c5 d5 b5 e3 bxc4 Bxc4 g6,10,,A57,Benko Gambit,6,1738,advanced
1731,1693,white,180+0,e4 e5 Nf3 Nc6 Bc4 h6 O-O Bc5 c3 d6,10,,C50,Italian Game: Anti-Fried Liver Defense,6,1712,advanced
1801,2089,black,180+0,d4 d5 e3 Nf6 Bd3 c5 c3 Nc6 Nd2 a6,10,,D00,Queen's Pawn Game: Stonewall Attack,5,1945,expert
1103,1070,black,600+0,e4 h5 Nf3 d5 Bb5+ c6 Ba4 Qa5 Nc3 Nf6,10,,B00,Goldsmith Defense,2,1086,novice
1531,1207,white,600+5,e4 e5 Nf3 Nc6 Bc4 Bc5 b4 Bxb4 c3 Bc5,10,,C51,"Italian Game: Evans Gambit, McDonnell Defense",10,1369,intermediate
1990,1766,white,30+0,e4 e5 Bc4 Nc6 Nc3 Nf6 a3 Nxe4 Nxe4 d5,10,,C23,Bishop's Opening,3,1878,advanced
1712,1755,white,60+0,e4 d5 exd5 Qxd5 Nc3 Qd8 Nf3 Nc6 d4 Nf6,10,,B01,Scandinavian Defense: Valencian Variation,6,1733,advanced
1564,1621,black,180+2,d4 Nf6 Bg5 e6 Nf3 h6 Bh4 g5 Bg3 Bg7,10,1568.06,A45,Trompowsky Attack: Classical Defense,4,1592,intermediate
1742,1834,white,480+8,e4 d5 exd5 Nf6 d4 Nxd5 Nf3 Bg4 Be2 Nc6,10,,B01,"Scandinavian Defense: Modern Variation, Gipslis Variation",8,1788,advanced
1641,1568,white,600+0,e4 e5 Nf3 Nc6 Bc4 Bc5 d3 Nf6 Ng5 O-O,10,,C50,Italian Game: Giuoco Pianissimo,7,1604,advanced
1539,1523,white,300+0,e4 e6 Bc4 d5 exd5 exd5 Bb3 c6 Nf3 Nf6,10,,C00,French Defense,2,1531,intermediate
1237,1297,black,600+0,d4 e6 Nf3 d5 Nc3 Bb4 Bg5 f6 Be3 Ne7,10,,A40,Horwitz Defense,2,1267,novice
1144,1211,white,300+0,d4 f5 c4 e6 Nc3 Bb4 a3 Bxc3+ bxc3 d5,10,,A84,Dutch Defense: Rubinstein Variation,5,1177,novice
1601,1579,white,300+0,e4 e5 Bc4 Nf6 Nf3 h6 Nxe5 d5 exd5 Nxd5,10,,C24,Bishop's Opening: Berlin Defense,4,1590,intermediate
2589,2566,black,60+0,Nf3 d5 d4 e6 c4 Nf6 Nc3 Be7 e3 O-O,10,1212.38,A06,Zukertort Opening,2,2577,master
2239,2113,white,600+0,d4 d5 c4 e6 Nc3 Nf6 Nf3 Be7 Bf4 O-O,10,,D35,Queen's Gambit Declined: Normal Defense,6,2176,expert
1885,1652,white,30+0,g3 d5 Bg2 c6 d4 e6 c4 Nf6 cxd5 Nxd5,10,,A00,Hungarian Opening: Slav Formation,4,1768,advanced
1956,1540,draw,600+8,e4 c5 Nf3 Nc6 c4 e6 Nc3 Be7 d3 h6,10,,B30,Sicilian Defense: Old Sicilian,4,1748,advanced
1356,1560,black,900+5,d4 Nf6 d5 e5 Nc3 Bc5 e4 d6 Be3 Bxe3,10,,A45,Indian Defense: Pawn Push Variation,3,1458,intermediate
1996,2060,black,60+0,d4 Nf6 c4 Nc6 Nc3 e5 d5 Ne7 e4 Ng6,10,6139.71,A50,Mexican Defense,4,2028,expert
1408,1472,white,900+0,e4 e5 Qf3 Bc5 Bc4 Nf6 c3 d6 d4 Bg4,10,,C20,King's Pawn Game: Napoleon Attack,3,1440,intermediate
1305,1327,black,300+0,e3 d5 d4 c6 b3 Nf6 c4 Ne4 c5 Qa5+,10,,A00,Van't Kruijs Opening,1,1316,intermediate
1600,1634,white,300+0,d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 f4 Nbd7,10,,E76,King's Indian Defense: Four Pawns Attack,9,1617,advanced
1873,1629,white,120+0,d4 d5 c3 Nf6 Nf3 Bf5 g3 e6 Bg2 Bd6,10,,D00,Queen's Pawn Game,2,1751,advanced
1676,1371,black,120+5,d4 d5 Nf3 b6 g3 Ba6 a4 Nf6 Bg2 Nc6,10,,D02,Queen's Pawn Game: Zukertort Variation,3,1523,intermediate
2189,1688,white,480+0,e4 e5 Nf3 Bd6 Na3 Nf6 Nb5 Nxe4 Bc4 Bc5,10,13545.0,C40,King's Knight Opening,3,1938,expert
2252,2067,black,60+0,d3 d5 Nd2 c5 Ngf3 Nc6 c3 e6 Qc2 Nf6,10,,A00,Mieses Opening,1,2159,expert
1963,2300,black,30+0,e4 d6 Nf3 g6 d4 Bg7 Bg5 h6 Bh4 c5,10,,B00,Pirc Defense,2,2131,expert
2398,1997,white,60+0,d4 Nf6 Bf4 e5 e3 exf4 exf4 Bb4+ c3 Qe7+,10,,A45,Indian Defense: Accelerated London System,3,2197,expert
1638,1521,black,60+0,d4 e6 Nf3 d5 e3 Be7 Be2 Nc6 O-O Bd7,10,,A40,Horwitz Defense,2,1579,intermediate
2024,1897,white,60+0,e3 e6 d4 d5 c3 Nf6 Nf3 Be7 Ne5 O-O,10,,A00,Van't Kruijs Opening,1,1960,expert
1808,1594,white,300+0,Nf3 d6 e4 Nc6 d4 Nf6 e5 dxe5 dxe5 Qxd1+,10,,A04,Zukertort Opening: Pirc Invitation,2,1701,advanced
1783,1746,white,30+0,d4 d5 c4 Bg4 Nc3 Bf5 e3 Bc2 Qxc2 c6,10,,D06,Queen's Gambit,3,1764,advanced
1983,1978,black,60+0,e4 d5 exd5 c6 dxc6 e6 d4 bxc6 Nf3 Bb7,10,,B01,Scandinavian Defense: Blackburne-Kloosterboer Gambit,4,1980,expert
1366,1952,black,300+0,e4 c6 d4 d5 e5 Bf5 Bd3 Bxd3 Qxd3 Nd7,10,,B12,Caro-Kann Defense: Advance Variation,5,1659,advanced
2217,2410,black,180+0,d4 Nf6 Nf3 e6 c4 c5 d5 exd5 cxd5 d6,10,,A46,Indian Defense: Knights Variation,3,2313,master
1526,1347,white,300+8,d4 d5 c4 b6 cxd5 Qxd5 Nc3 Qa5 Nf3 Be6,10,,D06,Queen's Gambit,3,1436,intermediate
2276,2311,black,180+0,d4 Nf6 Nf3 d6 c4 Bg4 e3 Nbd7 Nc3 e5,10,,A46,Indian Defense: Wade-Tartakower Defense,4,2293,master
1741,2125,black,60+0,e4 d5 exd5 Qxd5 Nf3 Bg4 Be2 c5 O-O Nc6,10,,B01,Scandinavian Defense: Mieses-Kotroc Variation,4,1933,expert
1754,1636,black,120+2,e4 d5 exd5 Qxd5 d4 h5 Nf3 Bg4 Be2 Bxf3,10,,B01,Scandinavian Defense: Mieses-Kotroc Variation,4,1695,advanced
1186,994,white,180+0,e4 Nc6 d4 b6 d5 Na5 Nc3 Bb7 Bd3 d6,10,,B00,Nimzowitsch Defense,3,1090,novice
2002,1937,black,300+0,e4 d6 d4 g6 Nc3 Bg7 Bc4 Nf6 Nf3 O-O,10,,B00,Pirc Defense,3,1969,expert
1958,1989,black,300+0,e4 d6 d4 e5 dxe5 Nc6 exd6 Bxd6 Nf3 Bg4,10,,B07,King's Pawn Game: Maróczy Defense,4,1973,expert
2029,1963,black,180+0,e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Bb5 Nf6,10,,B44,Sicilian Defense: Taimanov Variation,8,1996,expert
1470,1878,black,300+0,e4 e6 d4 d5 e5 c5 c3 Nc6 Nf3 Qb6,10,,C02,"French Defense: Advance Variation, Paulsen Attack",9,1674,advanced
1989,2066,white,180+2,Nf3 f5 d4 Nf6 Nc3 e6 e4 fxe4 Ng5 Bb4,10,,A04,Zukertort Opening: Dutch Variation,2,2027,expert
1808,1850,white,300+0,e4 e5 Nf3 Nc6 Bb5 a6 Ba4 b5 Bb3 Nf6,10,,C70,"Ruy Lopez: Morphy Defense, Caro Variation",8,1829,advanced
1286,1494,white,420+5,e4 c5 Bc4 e6 a3 d5 exd5 exd5 Ba2 Be7,10,,B20,Sicilian Defense: Bowdler Attack,3,1390,intermediate
1851,1891,black,300+0,e4 e5 Nf3 Nc6 Bb5 Nf6 d3 Be7 O-O d6,10,,C65,"Ruy Lopez: Berlin Defense, Anti-Berlin Variation",7,1871,advanced
1546,1626,black,180+0,e4 c6 d4 d5 exd5 cxd5 Nf3 Nc6 c4 Bd7,10,,B13,Caro-Kann Defense: Exchange Variation,8,1586,intermediate
1602,1643,white,300+0,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 a6 Nc3 d6,10,,B32,Sicilian Defense: Open,7,1622,advanced
2161,2109,black,240+2,d4 Nf6 c4 e6 g3 Bb4+ Bd2 a5 Nf3 d6,10,,E00,Catalan Opening,5,2135,expert
